FID,nomeTesto,versionID,datasetIni,datasetFin,legDataAbr,legSpecRif,legLink,legGU_Link,localID,namespace,ID_Evento,ID_EventoS,nomeLingua,nomeStatus,nomeOrigin,nomePronun,nomeFonte,nomeScript,tipoZona,tipoZonaSp,designIniz,designFine,dominioAmb,nomeAutCom,nomeAutRuo,legNome,legNomeBre,legData,legDataTip,legNumID,legDocUff,legDataApp,legLivello,legGU_ID,legGU_ISSN,legGU_ISBN
206,Calabria,30,06/04/2021,20/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79575,https://www.gazzettaufficiale.it/eli/id/2021/04/03/21A02150/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617667200000,20/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 02/04/2021,1617321600000,creation,unpopulated,unknown,1617667200000,regionale,81 03/04/2021,unpopulated,unpopulated
207,Puglia,30,06/04/2021,20/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79575,https://www.gazzettaufficiale.it/eli/id/2021/04/03/21A02150/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617667200000,20/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 02/04/2021,1617321600000,creation,unpopulated,unknown,1617667200000,regionale,81 03/04/2021,unpopulated,unpopulated
208,Piemonte,30,06/04/2021,20/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79575,https://www.gazzettaufficiale.it/eli/id/2021/04/03/21A02150/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617667200000,20/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 02/04/2021,1617321600000,creation,unpopulated,unknown,1617667200000,regionale,81 03/04/2021,unpopulated,unpopulated
209,Lombardia,30,06/04/2021,20/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79575,https://www.gazzettaufficiale.it/eli/id/2021/04/03/21A02150/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617667200000,20/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 02/04/2021,1617321600000,creation,unpopulated,unknown,1617667200000,regionale,81 03/04/2021,unpopulated,unpopulated
210,Emilia-Romagna,30,06/04/2021,20/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79575,https://www.gazzettaufficiale.it/eli/id/2021/04/03/21A02150/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617667200000,20/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 02/04/2021,1617321600000,creation,unpopulated,unknown,1617667200000,regionale,81 03/04/2021,unpopulated,unpopulated
211,Friuli Venezia Giulia,30,06/04/2021,20/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79575,https://www.gazzettaufficiale.it/eli/id/2021/04/03/21A02150/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617667200000,20/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 02/04/2021,1617321600000,creation,unpopulated,unknown,1617667200000,regionale,81 03/04/2021,unpopulated,unpopulated
212,Veneto,34,26/04/2021, ,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79995,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02503/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
213,Provincia autonoma Trento,34,26/04/2021, ,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79995,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02503/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,provISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,provinciale,98 24/04/2021,unpopulated,unpopulated
214,Marche,30,06/04/2021,30/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79574,https://www.gazzettaufficiale.it/eli/id/2021/04/03/21A02149/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617667200000,30/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 02/04/2021,1617321600000,creation,unpopulated,unknown,1617667200000,regionale,81 03/04/2021,unpopulated,unpopulated
215,Abruzzo,31,07/04/2021,30/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79559,https://www.gazzettaufficiale.it/eli/id/2021/04/01/21G00056/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617753600000,30/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per il contenimento dell'epidemia da COVID-19,DL 01/04/2021 n.44,1617235200000,creation,unpopulated,unknown,1617235200000,regionale,79 01/04/2021,unpopulated,unpopulated
216,Provincia autonoma Bolzano,34,26/04/2021, ,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79995,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02503/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,provISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,provinciale,98 24/04/2021,unpopulated,unpopulated
217,Umbria,31,07/04/2021,30/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79559,https://www.gazzettaufficiale.it/eli/id/2021/04/01/21G00056/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617753600000,30/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per il contenimento dell'epidemia da COVID-19,DL 01/04/2021 n.44,1617235200000,creation,unpopulated,unknown,1617235200000,regionale,79 01/04/2021,unpopulated,unpopulated
218,Sicilia,31,07/04/2021,30/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79559,https://www.gazzettaufficiale.it/eli/id/2021/04/01/21G00056/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617753600000,30/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per il contenimento dell'epidemia da COVID-19,DL 01/04/2021 n.44,1617235200000,creation,unpopulated,unknown,1617235200000,regionale,79 01/04/2021,unpopulated,unpopulated
219,Liguria,31,07/04/2021,30/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79559,https://www.gazzettaufficiale.it/eli/id/2021/04/01/21G00056/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617753600000,30/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per il contenimento dell'epidemia da COVID-19,DL 01/04/2021 n.44,1617235200000,creation,unpopulated,unknown,1617235200000,regionale,79 01/04/2021,unpopulated,unpopulated
220,Basilicata,31,07/04/2021,30/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79559,https://www.gazzettaufficiale.it/eli/id/2021/04/01/21G00056/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617753600000,30/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per il contenimento dell'epidemia da COVID-19,DL 01/04/2021 n.44,1617235200000,creation,unpopulated,unknown,1617235200000,regionale,79 01/04/2021,unpopulated,unpopulated
221,Sardegna,31,07/04/2021,30/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79559,https://www.gazzettaufficiale.it/eli/id/2021/04/01/21G00056/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617753600000,30/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per il contenimento dell'epidemia da COVID-19,DL 01/04/2021 n.44,1617235200000,creation,unpopulated,unknown,1617235200000,regionale,79 01/04/2021,unpopulated,unpopulated
222,Molise,31,07/04/2021,30/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79559,https://www.gazzettaufficiale.it/eli/id/2021/04/01/21G00056/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617753600000,30/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per il contenimento dell'epidemia da COVID-19,DL 01/04/2021 n.44,1617235200000,creation,unpopulated,unknown,1617235200000,regionale,79 01/04/2021,unpopulated,unpopulated
223,Lazio,31,07/04/2021,30/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79559,https://www.gazzettaufficiale.it/eli/id/2021/04/01/21G00056/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1617753600000,30/04/2021,tutelaSalute,Presidente della Repubblica,authority,Misure urgenti per il contenimento dell'epidemia da COVID-19,DL 01/04/2021 n.44,1617235200000,creation,unpopulated,unknown,1617235200000,regionale,79 01/04/2021,unpopulated,unpopulated
224,Sardegna,32,12/04/2021,27/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79654,https://www.gazzettaufficiale.it/eli/id/2021/04/10/21A02237/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1618185600000,27/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 09/04/2021,1617926400000,creation,unpopulated,unknown,1618185600000,regionale,86 10/04/2021,unpopulated,unpopulated
225,Toscana,32,12/04/2021,30/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79655,https://www.gazzettaufficiale.it/eli/id/2021/04/10/21A02238/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1618185600000,30/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 09/04/2021,1617926400000,creation,unpopulated,unknown,1618185600000,regionale,86 10/04/2021,unpopulated,unpopulated
226,Calabria,32,12/04/2021,30/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79655,https://www.gazzettaufficiale.it/eli/id/2021/04/10/21A02238/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1618185600000,30/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 09/04/2021,1617926400000,creation,unpopulated,unknown,1618185600000,regionale,86 10/04/2021,unpopulated,unpopulated
227,Piemonte,32,12/04/2021,30/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79655,https://www.gazzettaufficiale.it/eli/id/2021/04/10/21A02238/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1618185600000,30/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 09/04/2021,1617926400000,creation,unpopulated,unknown,1618185600000,regionale,86 10/04/2021,unpopulated,unpopulated
228,Lombardia,32,12/04/2021,30/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79655,https://www.gazzettaufficiale.it/eli/id/2021/04/10/21A02238/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1618185600000,30/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 09/04/2021,1617926400000,creation,unpopulated,unknown,1618185600000,regionale,86 10/04/2021,unpopulated,unpopulated
229,Emilia-Romagna,32,12/04/2021,30/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79655,https://www.gazzettaufficiale.it/eli/id/2021/04/10/21A02238/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1618185600000,30/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 09/04/2021,1617926400000,creation,unpopulated,unknown,1618185600000,regionale,86 10/04/2021,unpopulated,unpopulated
230,Friuli Venezia Giulia,32,12/04/2021,30/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79655,https://www.gazzettaufficiale.it/eli/id/2021/04/10/21A02238/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1618185600000,30/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 09/04/2021,1617926400000,creation,unpopulated,unknown,1618185600000,regionale,86 10/04/2021,unpopulated,unpopulated
231,Valle d'Aosta,33,19/04/2021,30/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79814,https://www.gazzettaufficiale.it/eli/id/2021/04/17/21A02378/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1618790400000,30/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 16/04/2021,1618531200000,creation,unpopulated,unknown,1618790400000,regionale,92 17/04/2021,unpopulated,unpopulated
232,Puglia,33,19/04/2021,30/04/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79814,https://www.gazzettaufficiale.it/eli/id/2021/04/17/21A02378/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1618790400000,30/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 16/04/2021,1618531200000,creation,unpopulated,unknown,1618790400000,regionale,92 17/04/2021,unpopulated,unpopulated
233,Campania,33,19/04/2021,30/04/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79813,https://www.gazzettaufficiale.it/eli/id/2021/04/17/21A02377/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1618790400000,30/04/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 16/04/2021,1618531200000,creation,unpopulated,unknown,1618790400000,regionale,92 17/04/2021,unpopulated,unpopulated
234,Sardegna,34,26/04/2021,10/05/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79997,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02505/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000,10/05/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
235,Sicilia,34,26/04/2021,10/05/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79996,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02504/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000,10/05/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
236,Basilicata,34,26/04/2021,10/05/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79996,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02504/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000,10/05/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
237,Calabria,34,26/04/2021,10/05/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79996,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02504/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000,10/05/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
238,Valle d'Aosta,34,26/04/2021,10/05/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79996,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02504/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000,10/05/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
239,Puglia,34,26/04/2021,10/05/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79996,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02504/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000,10/05/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
240,Abruzzo,34,26/04/2021, ,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79995,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02503/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
241,Liguria,34,26/04/2021, ,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79995,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02503/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
242,Lazio,34,26/04/2021, ,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79995,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02503/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
243,Emilia-Romagna,34,26/04/2021, ,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79995,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02503/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
244,Friuli Venezia Giulia,34,26/04/2021, ,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79995,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02503/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
245,Campania,34,26/04/2021, ,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79995,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02503/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
246,Marche,34,26/04/2021, ,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79995,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02503/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
247,Umbria,34,26/04/2021, ,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79995,https://www.gazzettaufficiale.it/eli/id/2021/04/24/21A02503/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1619395200000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 23/04/2021,1619136000000,creation,unpopulated,unknown,1619395200000,regionale,98 24/04/2021,unpopulated,unpopulated
