OBJECTID,DATA_TAMPONE,PROVINCIA,INCREMENTO,REGIONE
2108,1593820800000,MONZA E DELLA BRIANZA,5810,LOMBARDIA
2109,1593820800000,IGNOTA,1770,LOMBARDIA
2110,1593820800000,PAVIA,5594,LOMBARDIA
2111,1593820800000,CREMONA,6602,LOMBARDIA
2112,1593820800000,LECCO,2850,LOMBARDIA
2113,1593820800000,BRESCIA,15517,LOMBARDIA
2114,1593820800000,MANTOVA,3567,LOMBARDIA
72,1593907200000,LECCO,2846,LOMBARDIA
73,1593907200000,PAVIA,5588,LOMBARDIA
74,1593907200000,SONDRIO,1594,LOMBARDIA
75,1593907200000,VARESE,3930,LOMBARDIA
76,1593907200000,IGNOTA,2023,LOMBARDIA
2115,1593907200000,MANTOVA,3568,LOMBARDIA
2116,1593907200000,MONZA E DELLA BRIANZA,5815,LOMBARDIA
2117,1593907200000,COMO,4127,LOMBARDIA
2118,1593907200000,CREMONA,6603,LOMBARDIA
2119,1593907200000,LODI,3586,LOMBARDIA
2120,1593907200000,MILANO,24609,LOMBARDIA
2121,1593907200000,BRESCIA,15518,LOMBARDIA
2122,1593907200000,BERGAMO,14557,LOMBARDIA
2123,1593993600000,IGNOTA,1775,LOMBARDIA
2124,1593993600000,CREMONA,6606,LOMBARDIA
2125,1593993600000,LECCO,2852,LOMBARDIA
2126,1593993600000,VARESE,3949,LOMBARDIA
2127,1593993600000,LODI,3590,LOMBARDIA
2128,1593993600000,BRESCIA,15538,LOMBARDIA
2129,1593993600000,COMO,4132,LOMBARDIA
2130,1593993600000,PAVIA,5598,LOMBARDIA
2131,1593993600000,MANTOVA,3571,LOMBARDIA
2132,1593993600000,SONDRIO,1598,LOMBARDIA
2133,1593993600000,MILANO,24633,LOMBARDIA
2134,1593993600000,BERGAMO,14609,LOMBARDIA
2135,1593993600000,MONZA E DELLA BRIANZA,5816,LOMBARDIA
2136,1594080000000,BRESCIA,15554,LOMBARDIA
2137,1594080000000,LECCO,2853,LOMBARDIA
2138,1594080000000,MANTOVA,3576,LOMBARDIA
2139,1594080000000,LODI,3592,LOMBARDIA
2140,1594080000000,BERGAMO,14648,LOMBARDIA
2141,1594080000000,CREMONA,6608,LOMBARDIA
2142,1594080000000,VARESE,3951,LOMBARDIA
2143,1594080000000,IGNOTA,1779,LOMBARDIA
2144,1594080000000,COMO,4133,LOMBARDIA
2145,1594080000000,PAVIA,5600,LOMBARDIA
2146,1594080000000,SONDRIO,1601,LOMBARDIA
2147,1594080000000,MILANO,24645,LOMBARDIA
2148,1594080000000,MONZA E DELLA BRIANZA,5821,LOMBARDIA
77,1594166400000,SONDRIO,1597,LOMBARDIA
78,1594166400000,PAVIA,5593,LOMBARDIA
2149,1594166400000,BRESCIA,15571,LOMBARDIA
2150,1594166400000,MANTOVA,3591,LOMBARDIA
2151,1594166400000,MILANO,24675,LOMBARDIA
2152,1594166400000,BERGAMO,14676,LOMBARDIA
2153,1594166400000,CREMONA,6616,LOMBARDIA
2154,1594166400000,LECCO,2855,LOMBARDIA
2155,1594166400000,VARESE,3956,LOMBARDIA
2156,1594166400000,IGNOTA,1784,LOMBARDIA
2157,1594166400000,LODI,3595,LOMBARDIA
2158,1594166400000,COMO,4134,LOMBARDIA
2159,1594166400000,MONZA E DELLA BRIANZA,5824,LOMBARDIA
79,1594252800000,SONDRIO,1598,LOMBARDIA
2160,1594252800000,BRESCIA,15581,LOMBARDIA
2161,1594252800000,MONZA E DELLA BRIANZA,5828,LOMBARDIA
2162,1594252800000,VARESE,3957,LOMBARDIA
2163,1594252800000,MILANO,24698,LOMBARDIA
2164,1594252800000,PAVIA,5603,LOMBARDIA
2165,1594252800000,MANTOVA,3603,LOMBARDIA
2166,1594252800000,LECCO,2861,LOMBARDIA
2167,1594252800000,COMO,4143,LOMBARDIA
2168,1594252800000,LODI,3597,LOMBARDIA
2169,1594252800000,BERGAMO,14698,LOMBARDIA
2170,1594252800000,IGNOTA,1787,LOMBARDIA
2171,1594252800000,CREMONA,6620,LOMBARDIA
80,1594339200000,LECCO,2856,LOMBARDIA
81,1594339200000,LODI,3602,LOMBARDIA
82,1594339200000,SONDRIO,1598,LOMBARDIA
2172,1594339200000,CREMONA,6626,LOMBARDIA
2173,1594339200000,IGNOTA,1791,LOMBARDIA
2174,1594339200000,MILANO,24710,LOMBARDIA
2175,1594339200000,COMO,4147,LOMBARDIA
2176,1594339200000,MANTOVA,3622,LOMBARDIA
2177,1594339200000,BRESCIA,15594,LOMBARDIA
2178,1594339200000,BERGAMO,14730,LOMBARDIA
2179,1594339200000,MONZA E DELLA BRIANZA,5837,LOMBARDIA
2180,1594339200000,VARESE,3961,LOMBARDIA
2181,1594339200000,PAVIA,5605,LOMBARDIA
83,1594425600000,PAVIA,5593,LOMBARDIA
84,1594425600000,COMO,4122,LOMBARDIA
85,1594425600000,VARESE,3939,LOMBARDIA
86,1594425600000,MONZA E DELLA BRIANZA,5817,LOMBARDIA
87,1594425600000,SONDRIO,1598,LOMBARDIA
2182,1594425600000,BRESCIA,15604,LOMBARDIA
2183,1594425600000,CREMONA,6631,LOMBARDIA
2184,1594425600000,IGNOTA,1793,LOMBARDIA
2185,1594425600000,MANTOVA,3631,LOMBARDIA
2186,1594425600000,MILANO,24724,LOMBARDIA
2187,1594425600000,LODI,3598,LOMBARDIA
2188,1594425600000,LECCO,2862,LOMBARDIA
2189,1594425600000,BERGAMO,14747,LOMBARDIA
88,1594512000000,MANTOVA,3645,LOMBARDIA
89,1594512000000,CREMONA,6682,LOMBARDIA
90,1594512000000,IGNOTA,2037,LOMBARDIA
91,1594512000000,LECCO,2856,LOMBARDIA
92,1594512000000,PAVIA,5593,LOMBARDIA
93,1594512000000,COMO,4122,LOMBARDIA
94,1594512000000,SONDRIO,1598,LOMBARDIA
2190,1594512000000,LODI,3600,LOMBARDIA
2191,1594512000000,BERGAMO,14749,LOMBARDIA
2192,1594512000000,MONZA E DELLA BRIANZA,5838,LOMBARDIA
2193,1594512000000,MILANO,24727,LOMBARDIA
2194,1594512000000,BRESCIA,15606,LOMBARDIA
2195,1594512000000,VARESE,3962,LOMBARDIA
95,1594598400000,CREMONA,6693,LOMBARDIA
96,1594598400000,SONDRIO,1598,LOMBARDIA
2196,1594598400000,IGNOTA,1796,LOMBARDIA
2197,1594598400000,MONZA E DELLA BRIANZA,5841,LOMBARDIA
2198,1594598400000,BRESCIA,15614,LOMBARDIA
2199,1594598400000,LODI,3601,LOMBARDIA
2200,1594598400000,BERGAMO,14765,LOMBARDIA
2201,1594598400000,COMO,4150,LOMBARDIA
2202,1594598400000,VARESE,3966,LOMBARDIA
2203,1594598400000,LECCO,2865,LOMBARDIA
2204,1594598400000,PAVIA,5607,LOMBARDIA
2205,1594598400000,MANTOVA,3636,LOMBARDIA
2206,1594598400000,MILANO,24741,LOMBARDIA
97,1594684800000,PAVIA,5600,LOMBARDIA
2207,1594684800000,VARESE,3967,LOMBARDIA
2208,1594684800000,LODI,3603,LOMBARDIA
2209,1594684800000,COMO,4152,LOMBARDIA
2210,1594684800000,MANTOVA,3642,LOMBARDIA
2211,1594684800000,MILANO,24765,LOMBARDIA
2212,1594684800000,SONDRIO,1603,LOMBARDIA
2213,1594684800000,LECCO,2866,LOMBARDIA
2214,1594684800000,MONZA E DELLA BRIANZA,5844,LOMBARDIA
2215,1594684800000,BERGAMO,14780,LOMBARDIA
2216,1594684800000,IGNOTA,1804,LOMBARDIA
2217,1594684800000,BRESCIA,15624,LOMBARDIA
2218,1594684800000,CREMONA,6635,LOMBARDIA
98,1594771200000,SONDRIO,1599,LOMBARDIA
2219,1594771200000,VARESE,3973,LOMBARDIA
2220,1594771200000,IGNOTA,1810,LOMBARDIA
2221,1594771200000,BERGAMO,14800,LOMBARDIA
2222,1594771200000,MANTOVA,3644,LOMBARDIA
2223,1594771200000,CREMONA,6645,LOMBARDIA
2224,1594771200000,BRESCIA,15634,LOMBARDIA
2225,1594771200000,LECCO,2868,LOMBARDIA
2226,1594771200000,COMO,4153,LOMBARDIA
2227,1594771200000,LODI,3605,LOMBARDIA
2228,1594771200000,PAVIA,5608,LOMBARDIA
2229,1594771200000,MONZA E DELLA BRIANZA,5846,LOMBARDIA
2230,1594771200000,MILANO,24778,LOMBARDIA
99,1594857600000,VARESE,3957,LOMBARDIA
100,1594857600000,COMO,4135,LOMBARDIA
101,1594857600000,SONDRIO,1599,LOMBARDIA
2231,1594857600000,PAVIA,5609,LOMBARDIA
2232,1594857600000,CREMONA,6647,LOMBARDIA
2233,1594857600000,IGNOTA,1813,LOMBARDIA
2234,1594857600000,MANTOVA,3648,LOMBARDIA
2235,1594857600000,MILANO,24797,LOMBARDIA
2236,1594857600000,BRESCIA,15642,LOMBARDIA
2237,1594857600000,BERGAMO,14818,LOMBARDIA
2238,1594857600000,LECCO,2870,LOMBARDIA
2239,1594857600000,MONZA E DELLA BRIANZA,5849,LOMBARDIA
2240,1594857600000,LODI,3611,LOMBARDIA
2241,1594944000000,MILANO,24819,LOMBARDIA
2242,1594944000000,VARESE,3974,LOMBARDIA
2243,1594944000000,BERGAMO,14839,LOMBARDIA
2244,1594944000000,PAVIA,5612,LOMBARDIA
2245,1594944000000,LODI,3615,LOMBARDIA
2246,1594944000000,MONZA E DELLA BRIANZA,5859,LOMBARDIA
2247,1594944000000,IGNOTA,1814,LOMBARDIA
2248,1594944000000,CREMONA,6650,LOMBARDIA
2249,1594944000000,BRESCIA,15652,LOMBARDIA
2250,1594944000000,LECCO,2872,LOMBARDIA
2251,1594944000000,SONDRIO,1606,LOMBARDIA
2252,1594944000000,COMO,4156,LOMBARDIA
2253,1594944000000,MANTOVA,3649,LOMBARDIA
102,1595030400000,LECCO,2867,LOMBARDIA
103,1595030400000,COMO,4142,LOMBARDIA
2254,1595030400000,PAVIA,5613,LOMBARDIA
2255,1595030400000,MILANO,24830,LOMBARDIA
2256,1595030400000,IGNOTA,1816,LOMBARDIA
2257,1595030400000,MANTOVA,3650,LOMBARDIA
2258,1595030400000,LODI,3616,LOMBARDIA
2259,1595030400000,MONZA E DELLA BRIANZA,5860,LOMBARDIA
2260,1595030400000,BERGAMO,14857,LOMBARDIA
2261,1595030400000,VARESE,3975,LOMBARDIA
2262,1595030400000,CREMONA,6652,LOMBARDIA
2263,1595030400000,SONDRIO,1608,LOMBARDIA
2264,1595030400000,BRESCIA,15661,LOMBARDIA
104,1595116800000,BRESCIA,15848,LOMBARDIA
105,1595116800000,PAVIA,5604,LOMBARDIA
106,1595116800000,MANTOVA,3666,LOMBARDIA
107,1595116800000,LECCO,2867,LOMBARDIA
108,1595116800000,COMO,4142,LOMBARDIA
2265,1595116800000,MONZA E DELLA BRIANZA,5861,LOMBARDIA
2266,1595116800000,VARESE,3977,LOMBARDIA
2267,1595116800000,CREMONA,6654,LOMBARDIA
2268,1595116800000,IGNOTA,1818,LOMBARDIA
2269,1595116800000,BERGAMO,14859,LOMBARDIA
2270,1595116800000,SONDRIO,1609,LOMBARDIA
2271,1595116800000,LODI,3617,LOMBARDIA
2272,1595116800000,MILANO,24834,LOMBARDIA
109,1595203200000,MANTOVA,3666,LOMBARDIA
110,1595203200000,LECCO,2867,LOMBARDIA
2273,1595203200000,MONZA E DELLA BRIANZA,5867,LOMBARDIA
2274,1595203200000,IGNOTA,1823,LOMBARDIA
2275,1595203200000,LODI,3620,LOMBARDIA
2276,1595203200000,BERGAMO,14871,LOMBARDIA
2277,1595203200000,SONDRIO,1610,LOMBARDIA
2278,1595203200000,MILANO,24855,LOMBARDIA
2279,1595203200000,VARESE,3988,LOMBARDIA
2280,1595203200000,BRESCIA,15667,LOMBARDIA
2281,1595203200000,CREMONA,6655,LOMBARDIA
2282,1595203200000,COMO,4157,LOMBARDIA
2283,1595203200000,PAVIA,5616,LOMBARDIA
111,1595289600000,SONDRIO,1605,LOMBARDIA
112,1595289600000,IGNOTA,2041,LOMBARDIA
2284,1595289600000,BERGAMO,14886,LOMBARDIA
2285,1595289600000,PAVIA,5617,LOMBARDIA
2286,1595289600000,MANTOVA,3651,LOMBARDIA
2287,1595289600000,LODI,3622,LOMBARDIA
2288,1595289600000,BRESCIA,15677,LOMBARDIA
2289,1595289600000,COMO,4158,LOMBARDIA
2290,1595289600000,MILANO,24876,LOMBARDIA
2291,1595289600000,CREMONA,6658,LOMBARDIA
2292,1595289600000,LECCO,2873,LOMBARDIA
2293,1595289600000,MONZA E DELLA BRIANZA,5870,LOMBARDIA
2294,1595289600000,VARESE,3999,LOMBARDIA
113,1595376000000,SONDRIO,1605,LOMBARDIA
114,1595376000000,CREMONA,6720,LOMBARDIA
2295,1595376000000,MANTOVA,3652,LOMBARDIA
2296,1595376000000,COMO,4160,LOMBARDIA
2297,1595376000000,IGNOTA,1828,LOMBARDIA
2298,1595376000000,MILANO,24899,LOMBARDIA
2299,1595376000000,BERGAMO,14896,LOMBARDIA
2300,1595376000000,PAVIA,5618,LOMBARDIA
2301,1595376000000,VARESE,4002,LOMBARDIA
2302,1595376000000,LODI,3623,LOMBARDIA
2303,1595376000000,MONZA E DELLA BRIANZA,5873,LOMBARDIA
2304,1595376000000,LECCO,2876,LOMBARDIA
2305,1595376000000,BRESCIA,15686,LOMBARDIA
115,1595462400000,SONDRIO,1605,LOMBARDIA
2306,1595462400000,PAVIA,5621,LOMBARDIA
2307,1595462400000,MILANO,24929,LOMBARDIA
2308,1595462400000,LODI,3625,LOMBARDIA
2309,1595462400000,COMO,4162,LOMBARDIA
2310,1595462400000,MONZA E DELLA BRIANZA,5877,LOMBARDIA
2311,1595462400000,BRESCIA,15701,LOMBARDIA
2312,1595462400000,CREMONA,6659,LOMBARDIA
2313,1595462400000,LECCO,2878,LOMBARDIA
2314,1595462400000,BERGAMO,14916,LOMBARDIA
2315,1595462400000,VARESE,4006,LOMBARDIA
2316,1595462400000,MANTOVA,3658,LOMBARDIA
116,1595548800000,IGNOTA,2044,LOMBARDIA
117,1595548800000,SONDRIO,1605,LOMBARDIA
2317,1595548800000,PAVIA,5623,LOMBARDIA
2318,1595548800000,LECCO,2880,LOMBARDIA
2319,1595548800000,LODI,3626,LOMBARDIA
2320,1595548800000,MONZA E DELLA BRIANZA,5880,LOMBARDIA
2321,1595548800000,BRESCIA,15709,LOMBARDIA
2322,1595548800000,MANTOVA,3661,LOMBARDIA
2323,1595548800000,CREMONA,6661,LOMBARDIA
2324,1595548800000,BERGAMO,14940,LOMBARDIA
2325,1595548800000,COMO,4163,LOMBARDIA
2326,1595548800000,MILANO,24959,LOMBARDIA
2327,1595548800000,VARESE,4012,LOMBARDIA
118,1595635200000,CREMONA,6721,LOMBARDIA
119,1595635200000,PAVIA,5611,LOMBARDIA
120,1595635200000,LODI,3631,LOMBARDIA
121,1595635200000,LECCO,2876,LOMBARDIA
122,1595635200000,VARESE,3983,LOMBARDIA
2328,1595635200000,COMO,4165,LOMBARDIA
2329,1595635200000,MONZA E DELLA BRIANZA,5883,LOMBARDIA
2330,1595635200000,MILANO,24970,LOMBARDIA
2331,1595635200000,BERGAMO,14953,LOMBARDIA
2332,1595635200000,SONDRIO,1612,LOMBARDIA
2333,1595635200000,MANTOVA,3662,LOMBARDIA
2334,1595635200000,BRESCIA,15711,LOMBARDIA
2335,1595635200000,IGNOTA,1830,LOMBARDIA
123,1595721600000,SONDRIO,1608,LOMBARDIA
124,1595721600000,MANTOVA,3679,LOMBARDIA
125,1595721600000,MONZA E DELLA BRIANZA,5876,LOMBARDIA
126,1595721600000,PAVIA,5611,LOMBARDIA
127,1595721600000,LECCO,2876,LOMBARDIA
128,1595721600000,IGNOTA,2037,LOMBARDIA
129,1595721600000,COMO,4154,LOMBARDIA
2336,1595721600000,LODI,3627,LOMBARDIA
2337,1595721600000,CREMONA,6662,LOMBARDIA
2338,1595721600000,BRESCIA,15714,LOMBARDIA
2339,1595721600000,VARESE,4013,LOMBARDIA
2340,1595721600000,MILANO,24974,LOMBARDIA
2341,1595721600000,BERGAMO,14958,LOMBARDIA
130,1595808000000,LODI,3631,LOMBARDIA
2342,1595808000000,MONZA E DELLA BRIANZA,5889,LOMBARDIA
2343,1595808000000,BRESCIA,15725,LOMBARDIA
2344,1595808000000,MILANO,24993,LOMBARDIA
2345,1595808000000,VARESE,4017,LOMBARDIA
2346,1595808000000,MANTOVA,3668,LOMBARDIA
2347,1595808000000,BERGAMO,14977,LOMBARDIA
2348,1595808000000,IGNOTA,1835,LOMBARDIA
2349,1595808000000,LECCO,2881,LOMBARDIA
2350,1595808000000,COMO,4169,LOMBARDIA
2351,1595808000000,CREMONA,6665,LOMBARDIA
2352,1595808000000,SONDRIO,1613,LOMBARDIA
2353,1595808000000,PAVIA,5624,LOMBARDIA
2354,1595894400000,MILANO,25014,LOMBARDIA
2355,1595894400000,BRESCIA,15732,LOMBARDIA
2356,1595894400000,MANTOVA,3671,LOMBARDIA
2357,1595894400000,VARESE,4025,LOMBARDIA
2358,1595894400000,COMO,4170,LOMBARDIA
2359,1595894400000,BERGAMO,14991,LOMBARDIA
2360,1595894400000,PAVIA,5627,LOMBARDIA
2361,1595894400000,CREMONA,6667,LOMBARDIA
2362,1595894400000,SONDRIO,1615,LOMBARDIA
2363,1595894400000,IGNOTA,1838,LOMBARDIA
2364,1595894400000,MONZA E DELLA BRIANZA,5892,LOMBARDIA
2365,1595894400000,LECCO,2882,LOMBARDIA
2366,1595894400000,LODI,3628,LOMBARDIA
131,1595980800000,LECCO,2881,LOMBARDIA
132,1595980800000,SONDRIO,1610,LOMBARDIA
2367,1595980800000,IGNOTA,1842,LOMBARDIA
2368,1595980800000,MANTOVA,3673,LOMBARDIA
2369,1595980800000,BERGAMO,15006,LOMBARDIA
2370,1595980800000,PAVIA,5630,LOMBARDIA
2371,1595980800000,COMO,4172,LOMBARDIA
2372,1595980800000,BRESCIA,15751,LOMBARDIA
2373,1595980800000,VARESE,4032,LOMBARDIA
2374,1595980800000,LODI,3629,LOMBARDIA
2375,1595980800000,MILANO,25039,LOMBARDIA
2376,1595980800000,MONZA E DELLA BRIANZA,5896,LOMBARDIA
2377,1595980800000,CREMONA,6669,LOMBARDIA
133,1596067200000,LECCO,2881,LOMBARDIA
134,1596067200000,CREMONA,6731,LOMBARDIA
135,1596067200000,SONDRIO,1610,LOMBARDIA
136,1596067200000,COMO,4159,LOMBARDIA
2378,1596067200000,IGNOTA,1844,LOMBARDIA
2379,1596067200000,BRESCIA,15758,LOMBARDIA
2380,1596067200000,PAVIA,5632,LOMBARDIA
2381,1596067200000,VARESE,4035,LOMBARDIA
2382,1596067200000,MILANO,25058,LOMBARDIA
2383,1596067200000,LODI,3630,LOMBARDIA
2384,1596067200000,MANTOVA,3676,LOMBARDIA
2385,1596067200000,MONZA E DELLA BRIANZA,5902,LOMBARDIA
2386,1596067200000,BERGAMO,15012,LOMBARDIA
137,1596153600000,LECCO,2881,LOMBARDIA
2387,1596153600000,CREMONA,6672,LOMBARDIA
2388,1596153600000,IGNOTA,1847,LOMBARDIA
2389,1596153600000,MONZA E DELLA BRIANZA,5903,LOMBARDIA
2390,1596153600000,PAVIA,5633,LOMBARDIA
2391,1596153600000,COMO,4173,LOMBARDIA
2392,1596153600000,SONDRIO,1617,LOMBARDIA
2393,1596153600000,MILANO,25081,LOMBARDIA
2394,1596153600000,LODI,3631,LOMBARDIA
2395,1596153600000,MANTOVA,3679,LOMBARDIA
2396,1596153600000,BERGAMO,15023,LOMBARDIA
2397,1596153600000,BRESCIA,15766,LOMBARDIA
2398,1596153600000,VARESE,4038,LOMBARDIA
138,1596240000000,LECCO,2881,LOMBARDIA
139,1596240000000,CREMONA,6735,LOMBARDIA
140,1596240000000,PAVIA,5623,LOMBARDIA
141,1596240000000,VARESE,4021,LOMBARDIA
142,1596240000000,IGNOTA,2047,LOMBARDIA
143,1596240000000,COMO,4162,LOMBARDIA
2399,1596240000000,MILANO,25090,LOMBARDIA
2400,1596240000000,BERGAMO,15033,LOMBARDIA
2401,1596240000000,MANTOVA,3686,LOMBARDIA
2402,1596240000000,BRESCIA,15771,LOMBARDIA
2403,1596240000000,LODI,3632,LOMBARDIA
2404,1596240000000,MONZA E DELLA BRIANZA,5904,LOMBARDIA
2405,1596240000000,SONDRIO,1618,LOMBARDIA
144,1596326400000,LECCO,2881,LOMBARDIA
145,1596326400000,BERGAMO,15055,LOMBARDIA
146,1596326400000,SONDRIO,1612,LOMBARDIA
147,1596326400000,PAVIA,5623,LOMBARDIA
148,1596326400000,IGNOTA,2047,LOMBARDIA
2406,1596326400000,MONZA E DELLA BRIANZA,5905,LOMBARDIA
2407,1596326400000,LODI,3634,LOMBARDIA
2408,1596326400000,VARESE,4039,LOMBARDIA
2409,1596326400000,BRESCIA,15773,LOMBARDIA
2410,1596326400000,MILANO,25096,LOMBARDIA
2411,1596326400000,CREMONA,6673,LOMBARDIA
2412,1596326400000,MANTOVA,3687,LOMBARDIA
2413,1596326400000,COMO,4176,LOMBARDIA
149,1596412800000,LECCO,2881,LOMBARDIA
150,1596412800000,SONDRIO,1612,LOMBARDIA
2414,1596412800000,MANTOVA,3766,LOMBARDIA
2415,1596412800000,COMO,4180,LOMBARDIA
2416,1596412800000,PAVIA,5634,LOMBARDIA
2417,1596412800000,CREMONA,6677,LOMBARDIA
2418,1596412800000,MILANO,25112,LOMBARDIA
2419,1596412800000,BERGAMO,15065,LOMBARDIA
2420,1596412800000,IGNOTA,1860,LOMBARDIA
2421,1596412800000,VARESE,4041,LOMBARDIA
2422,1596412800000,MONZA E DELLA BRIANZA,5911,LOMBARDIA
2423,1596412800000,BRESCIA,15784,LOMBARDIA
2424,1596412800000,LODI,3635,LOMBARDIA
2425,1596499200000,MILANO,25130,LOMBARDIA
2426,1596499200000,LECCO,2889,LOMBARDIA
2427,1596499200000,LODI,3637,LOMBARDIA
2428,1596499200000,MANTOVA,3775,LOMBARDIA
2429,1596499200000,SONDRIO,1620,LOMBARDIA
2430,1596499200000,MONZA E DELLA BRIANZA,5913,LOMBARDIA
2431,1596499200000,BRESCIA,15791,LOMBARDIA
2432,1596499200000,COMO,4188,LOMBARDIA
2433,1596499200000,IGNOTA,1864,LOMBARDIA
2434,1596499200000,VARESE,4045,LOMBARDIA
2435,1596499200000,CREMONA,6679,LOMBARDIA
2436,1596499200000,BERGAMO,15072,LOMBARDIA
2437,1596499200000,PAVIA,5636,LOMBARDIA
151,1596585600000,SONDRIO,1612,LOMBARDIA
152,1596585600000,IGNOTA,2073,LOMBARDIA
2438,1596585600000,LODI,3646,LOMBARDIA
2439,1596585600000,VARESE,4047,LOMBARDIA
2440,1596585600000,MONZA E DELLA BRIANZA,5919,LOMBARDIA
2441,1596585600000,MILANO,25152,LOMBARDIA
2442,1596585600000,BRESCIA,15805,LOMBARDIA
2443,1596585600000,MANTOVA,3783,LOMBARDIA
2444,1596585600000,LECCO,2891,LOMBARDIA
2445,1596585600000,PAVIA,5637,LOMBARDIA
2446,1596585600000,CREMONA,6683,LOMBARDIA
2447,1596585600000,BERGAMO,15084,LOMBARDIA
2448,1596585600000,COMO,4190,LOMBARDIA
153,1596672000000,LECCO,2890,LOMBARDIA
154,1596672000000,SONDRIO,1612,LOMBARDIA
155,1596672000000,LODI,3643,LOMBARDIA
2449,1596672000000,PAVIA,5642,LOMBARDIA
2450,1596672000000,BRESCIA,15812,LOMBARDIA
2451,1596672000000,MILANO,25184,LOMBARDIA
2452,1596672000000,MANTOVA,3795,LOMBARDIA
2453,1596672000000,MONZA E DELLA BRIANZA,5921,LOMBARDIA
2454,1596672000000,BERGAMO,15090,LOMBARDIA
2455,1596672000000,VARESE,4056,LOMBARDIA
2456,1596672000000,COMO,4196,LOMBARDIA
2457,1596672000000,CREMONA,6684,LOMBARDIA
2458,1596672000000,IGNOTA,1868,LOMBARDIA
156,1596758400000,PAVIA,5633,LOMBARDIA
2459,1596758400000,MILANO,25201,LOMBARDIA
2460,1596758400000,LODI,3648,LOMBARDIA
2461,1596758400000,LECCO,2892,LOMBARDIA
2462,1596758400000,MONZA E DELLA BRIANZA,5929,LOMBARDIA
2463,1596758400000,IGNOTA,1875,LOMBARDIA
2464,1596758400000,BRESCIA,15824,LOMBARDIA
2465,1596758400000,COMO,4201,LOMBARDIA
2466,1596758400000,VARESE,4058,LOMBARDIA
2467,1596758400000,BERGAMO,15098,LOMBARDIA
2468,1596758400000,SONDRIO,1621,LOMBARDIA
2469,1596758400000,CREMONA,6687,LOMBARDIA
2470,1596758400000,MANTOVA,3810,LOMBARDIA
157,1596844800000,LECCO,2891,LOMBARDIA
158,1596844800000,BERGAMO,15120,LOMBARDIA
159,1596844800000,COMO,4187,LOMBARDIA
2471,1596844800000,BRESCIA,15837,LOMBARDIA
2472,1596844800000,LODI,3653,LOMBARDIA
2473,1596844800000,MILANO,25218,LOMBARDIA
2474,1596844800000,MONZA E DELLA BRIANZA,5931,LOMBARDIA
2475,1596844800000,VARESE,4060,LOMBARDIA
2476,1596844800000,MANTOVA,3822,LOMBARDIA
2477,1596844800000,SONDRIO,1622,LOMBARDIA
2478,1596844800000,PAVIA,5643,LOMBARDIA
2479,1596844800000,CREMONA,6690,LOMBARDIA
2480,1596844800000,IGNOTA,1877,LOMBARDIA
160,1596931200000,SONDRIO,1616,LOMBARDIA
161,1596931200000,PAVIA,5635,LOMBARDIA
162,1596931200000,LODI,3651,LOMBARDIA
163,1596931200000,VARESE,4039,LOMBARDIA
164,1596931200000,IGNOTA,2083,LOMBARDIA
2481,1596931200000,LECCO,2893,LOMBARDIA
2482,1596931200000,MILANO,25226,LOMBARDIA
2483,1596931200000,MANTOVA,3824,LOMBARDIA
2484,1596931200000,CREMONA,6691,LOMBARDIA
2485,1596931200000,BERGAMO,15100,LOMBARDIA
2486,1596931200000,BRESCIA,15838,LOMBARDIA
2487,1596931200000,COMO,4203,LOMBARDIA
2488,1596931200000,MONZA E DELLA BRIANZA,5935,LOMBARDIA
165,1597017600000,CREMONA,6752,LOMBARDIA
2489,1597017600000,MONZA E DELLA BRIANZA,5939,LOMBARDIA
2490,1597017600000,IGNOTA,1885,LOMBARDIA
2491,1597017600000,BERGAMO,15104,LOMBARDIA
2492,1597017600000,LECCO,2897,LOMBARDIA
2493,1597017600000,PAVIA,5644,LOMBARDIA
2494,1597017600000,MANTOVA,3839,LOMBARDIA
2495,1597017600000,LODI,3659,LOMBARDIA
2496,1597017600000,COMO,4209,LOMBARDIA
2497,1597017600000,SONDRIO,1623,LOMBARDIA
2498,1597017600000,VARESE,4067,LOMBARDIA
2499,1597017600000,MILANO,25255,LOMBARDIA
2500,1597017600000,BRESCIA,15852,LOMBARDIA
2501,1597104000000,BRESCIA,15871,LOMBARDIA
2502,1597104000000,IGNOTA,1893,LOMBARDIA
2503,1597104000000,COMO,4212,LOMBARDIA
2504,1597104000000,LECCO,2898,LOMBARDIA
2505,1597104000000,LODI,3660,LOMBARDIA
2506,1597104000000,CREMONA,6693,LOMBARDIA
2507,1597104000000,MANTOVA,3856,LOMBARDIA
2508,1597104000000,SONDRIO,1624,LOMBARDIA
2509,1597104000000,MONZA E DELLA BRIANZA,5941,LOMBARDIA
2510,1597104000000,PAVIA,5646,LOMBARDIA
2511,1597104000000,BERGAMO,15111,LOMBARDIA
2512,1597104000000,VARESE,4074,LOMBARDIA
2513,1597104000000,MILANO,25280,LOMBARDIA
166,1597190400000,LODI,3656,LOMBARDIA
2514,1597190400000,MONZA E DELLA BRIANZA,5946,LOMBARDIA
2515,1597190400000,MILANO,25313,LOMBARDIA
2516,1597190400000,BRESCIA,15881,LOMBARDIA
2517,1597190400000,IGNOTA,1900,LOMBARDIA
2518,1597190400000,LECCO,2908,LOMBARDIA
2519,1597190400000,CREMONA,6694,LOMBARDIA
2520,1597190400000,BERGAMO,15116,LOMBARDIA
